 ID-EVENTO;TITULO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
000012265463;Disfraza T;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddb9e03981b3d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Blasco Ibáñez (Carabanchel);0;CALLE;SOLDADO JOSE MARIA REY;44;CARABANCHEL;SAN ISIDRO;28019;437813;4471853;/contenido/actividades/CursosTalleres
000012280207;Documental 'Un viaje inesperado' de María Guerra;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=736fa351ece7d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/CineActividadesAudiovisuales
000012041980;Dream;0;1;M,X,J,V,S,D;2024-05-17 00:00:00.0;2024-05-26 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b97132617b2e8810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/DanzaBaile
000012253884;Duel reality;0;1;X,J,V,S,D;2024-04-18 00:00:00.0;2024-04-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=226b72efe121d810VgnVCM1000001d4a900aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012271413;Dúo Canalla en concierto;1;0;;2024-03-23 00:00:00.0;2024-03-23 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21fda9bdbd95d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/Musica
000012270331;Edu el mago;1;0;;2024-02-25 00:00:00.0;2024-02-25 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c11afe35f45d810VgnVCM1000001d4a900aRCRD;Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas);1;AVENIDA;GLORIETAS;19;PUENTE DE VALLECAS;ENTREVIAS;28053;443976;4469457;/contenido/actividades/CuentacuentosTiteresMarionetas
000012277233;El arquitecto Ventura Rodríguez;1;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7c011456096d810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/ConferenciasColoquios
000012234468;El bosque encantado. Hadas, gnomos, duendes y otras criaturas mágicas;0;0;;2024-03-10 00:00:00.0;2024-03-10 23:59:00.0;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe9f9c1fd5fac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
000012234455;El bosque encantado. Hadas, gnomos, duendes y otras criaturas mágicas;0;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0af9c1fd5fac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
000012269457;El brujo Malaespina y otros cuentos;1;0;;2024-03-01 00:00:00.0;2024-03-01 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6d90ea53f25d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Francisco Fatou (Villa de Vallecas);1;CALLE;MANUEL VELEZ;10;VILLA DE VALLECAS;CASCO H.VALLECAS;28031;447107;4470075;/contenido/actividades/CuentacuentosTiteresMarionetas
000012277839;El burgués gentilhombre de Moliere  Cía. Los Hojalata;1;0;;2024-02-16 00:00:00.0;2024-02-16 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c54533e7dc96d810VgnVCM1000001d4a900aRCRD;Centro Cultural Príncipe de Asturias (Ciudad Lineal);1,5,6;CALLE;HERMANOS GARCIA NOBLEJAS;14;CIUDAD LINEAL;PUEBLO NUEVO;28037;445948;4476395;/contenido/actividades/TeatroPerformance
000012271732;El camino de la fuente;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebfe819432a5d810VgnVCM2000001f4a900aRCRD;Junta Municipal del Distrito de Usera;1;AVENIDA;RAFAELA YBARRA;41;USERA;PRADOLONGO;28026;439670;4470445;/contenido/actividades/TeatroPerformance
000012246069;El canto de la Sibila;1;0;;2024-03-04 00:00:00.0;2024-03-04 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9fe329e113fc810VgnVCM2000001f4a900aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/Musica
000012267002;El cine iluminado de Sandra Davis;0;0;;2024-02-21 00:00:00.0;2024-02-21 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=104d36a71704d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012268628;El día que Dorita perdió su nariz;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=25b4125b1f44d810VgnVCM2000001f4a900aRCRD;Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca);1,5;CALLE;ENRIQUE D'ALMONTE;1;SALAMANCA;FUENTE DEL BERRO;28028;443759;4474815;/contenido/actividades/CuentacuentosTiteresMarionetas
000012265631;El fantasma del paraíso;0;0;;2024-02-22 00:00:00.0;2024-02-22 23:59:00.0;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ee8240ad5b3d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012244306;El Guinyol - Arturo y Blancaflor - Pengim-Penjam (Cataluña);1;1;L,M,X,J,V,S,D;2024-02-17 00:00:00.0;2024-02-18 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9c5637930eec810VgnVCM1000001d4a900aRCRD;Teatro Municipal de Títeres. Parque de El Retiro;1;AVENIDA;MÉXICO;4;RETIRO;LOS JERÓNIMOS;28009;441748;4474466;/contenido/actividades/CuentacuentosTiteresMarionetas
000012265674;El intruso;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cf8fb9946b3d810VgnVCM2000001f4a900aRCRD;Centro Cultural Fernando Lázaro Carreter (Carabanchel);1;CALLE;VERDAD;29;CARABANCHEL;OPAÑEL;28019;439136;4471474;/contenido/actividades/TeatroPerformance
000012223911;El largo camino Los sueños de Fausto;0;1;X,J,V,S,D;2024-05-15 00:00:00.0;2024-05-19 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=023f12389018c810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012254000;El largo camino (historias de Ucrania);0;1;M,X,J,V,S,D;2024-05-15 00:00:00.0;2024-05-19 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c61072efe121d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012276248;El pequeño Merlín;1;0;;2024-03-16 00:00:00.0;2024-03-16 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac4a5f764446d810VgnVCM1000001d4a900aRCRD;Centro Cultural Orcasur (Usera);1;PLAZA;PUEBLO;2;USERA;ORCASUR;28041;440472;4468702;/contenido/actividades/TeatroPerformance
000012042019;El perro del teniente;0;1;M,X,J,V,S,D;2024-02-08 00:00:00.0;2024-03-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a05332617b2e8810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/TeatroPerformance
000012272303;El pulso del sueño;1;0;;2024-03-26 00:00:00.0;2024-03-26 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c04be663b5d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ComemoracionesHomenajes
000012048645;El Retiro a través de sus jardines;1;0;;2024-03-09 00:00:00.0;2024-03-09 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dac8696f90c09810VgnVCM1000001d4a900aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;
000012271643;El sastrecillo valiente;1;0;;2024-03-24 00:00:00.0;2024-03-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dc6a9bdbd95d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/TeatroPerformance
000012271725;El Senyor ha fet en mi meravelles;0;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8ffc160f1a5d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012041940;El Teatro Español de Madrid, el teatro más antiguo de Europa (1583-2023);1;1;M,X,J,V,S,D;2023-11-08 00:00:00.0;2024-07-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=521032617b2e8810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012263058;El toro que mató a Juan 'El Chiqui';1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b56fb0130313d810VgnVCM2000001f4a900aRCRD;Centro Cultural San Juan Bautista (Ciudad Lineal);1;CALLE;SAN NEMESIO;4;CIUDAD LINEAL;SAN JUAN BAUTISTA;28043;444202;4478162;/contenido/actividades/TeatroPerformance/ComediaMonologo
000011771354;Elaboración de comederos de aves;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba51ef951fa33810VgnVCM1000001d4a900aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;
000012263964;Elefantes;0;0;;2024-04-12 00:00:00.0;2024-04-12 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c1ea1420263d810VgnVCM1000001d4a900aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012265655;Elena Ley;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7958c1ed3b3d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Oporto (Carabanchel);2;AVENIDA;OPORTO;78;CARABANCHEL;OPAÑEL;28019;438232;4470949;/contenido/actividades/Musica
000012266292;Embarazosas;1;0;;2024-03-15 00:00:00.0;2024-03-15 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3695acc109b3d810VgnVCM2000001f4a900aRCRD;Centro Cultural Zazuar (Villa de Vallecas);1,6;CALLE;ZAZUAR;4;VILLA DE VALLECAS;SANTA EUGENIA;28031;448550;4470424;/contenido/actividades/TeatroPerformance
000012276377;Emilia, esa señora;1;0;;2024-03-22 00:00:00.0;2024-03-22 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a099e7edb646d810VgnVCM1000001d4a900aRCRD;Centro Cultural Orcasur (Usera);1;PLAZA;PUEBLO;2;USERA;ORCASUR;28041;440472;4468702;/contenido/actividades/TeatroPerformance
000012273319;En bici por el Bosque Metropolitano;1;0;;2024-02-25 00:00:00.0;2024-02-25 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e483a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273322;En bici por el Bosque Metropolitano;1;0;;2024-03-10 00:00:00.0;2024-03-10 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8075a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273318;En bici por el Bosque Metropolitano;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6963a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273321;En bici por el Bosque Metropolitano;1;0;;2024-03-03 00:00:00.0;2024-03-03 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15c4a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273311;En bici por el Bosque Metropolitano;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0633a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273323;En bici por el Bosque Metropolitano;1;0;;2024-03-17 00:00:00.0;2024-03-17 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0495a347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012273505;En bici por el Bosque Metropolitano;1;0;;2024-03-24 00:00:00.0;2024-03-24 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=717bafe3e5f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012279511;En buenas manos;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e31a188c2cd7d810VgnVCM2000001f4a900aRCRD;Centro Cultural Juan Genovés (Moncloa - Aravaca);1;TRAVESIA;"CA&amp;Ntilde;O";5;MONCLOA-ARAVACA;ARAVACA;28023;433328;4478964;
000012281173;En Clave de Sí;1;0;;2024-02-27 00:00:00.0;2024-02-27 23:59:00.0;17:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=524f876ad938d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Francisco Ibáñez (Chamartín);1;CALLE;MANTUANO;51;CHAMARTIN;CIUDAD JARDIN;28002;442766;4477922;/contenido/actividades/CursosTalleres
000012262380;Encendidas (Homenaje a Paca Aguirre);0;1;V,S,D;2024-04-12 00:00:00.0;2024-04-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1af5e9760c12d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012254521;Encuentro de compañías emergentes;0;1;L,M,X,J,V,S,D;2024-04-10 00:00:00.0;2024-04-12 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=642f2aed4f31d810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012278868;Encuentro de Comparsas y Chirigotas;0;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a1a91062297d810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/FiestasCarnavales
000012259020;Encuentro de coros;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4935bc730bb1d810VgnVCM1000001d4a900aRCRD;Centro Cultural Antonio Machado (San Blas - Canillejas);1;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447255;4474591;/contenido/actividades/Musica
000012280201;Encuentro poético de Andalucía y Madrid;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6eea351ece7d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012281298;Enrique Bernaldo De Quirós Y Laura Pérez;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d3af4530c78d810VgnVCM2000001f4a900aRCRD;Auditorio Joaquín Rosado (Moncloa-Aravaca);1,6;CALLE;SANTA POLA;22;MONCLOA-ARAVACA;CASA DE CAMPO;28008;437516;4475994;/contenido/actividades/Musica
000012272314;Ensanchar la puerta. Novísimo galerismo en Madrid;0;1;M,X,J,V,S,D;2024-03-09 00:00:00.0;2024-06-02 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1929b2d278e5d810VgnVCM1000001d4a900aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012265533;Entierro de la sardina;1;0;;2024-02-14 00:00:00.0;2024-02-14 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6041c6df0b3d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;
000012268790;Entre parques: del Cerro del Tío Pío a la ruta escultórica Palomeras;0;0;;2024-02-21 00:00:00.0;2024-02-21 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdc18e7da354d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Aula de Aire Libre (Puente de Vallecas);0;CALLE;SIERRA CARBONERA;74;PUENTE DE VALLECAS;SAN DIEGO;28053;443532;4471268;/contenido/actividades/ExcursionesItinerariosVisitas
000012278896;Entreparques. De Concha Espina a Plaza de Castilla;1;0;;2024-03-15 00:00:00.0;2024-03-15 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27e0a6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012278889;Entreparques. De Concha Espina a Plaza de Castilla;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d00a6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012278881;Entreparques. Del Cerro del Tío Pío a Ruta Escultórica de Palomeras;1;0;;2024-03-14 00:00:00.0;2024-03-14 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=643fa6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012278885;Entreparques. Del Parque de Aluche a Madrid Río;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44afa6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012278992;Entreparques. Del Parque del Oeste a Madrid Río;1;0;;2024-03-09 00:00:00.0;2024-03-09 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72c3a6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012085203;Entretejidas;1;1;J;2023-09-07 00:00:00.0;2025-06-26 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=646ff1527cd5a810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal San Fermín (Usera);1,5,6;AVENIDA;SAN FERMIN;10;USERA;SAN FERMIN;28041;441188;4469184;/contenido/actividades/CursosTalleres
000012126104;Ernesto Artillo con Rocío Molina, Niños de Elche, Yerai Cortés y Andrés Marín. Tablao;0;0;;2024-05-17 00:00:00.0;2024-05-17 23:59:00.0;22:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7652fb4f6c40b810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012244351;Es la hora de la cachiporra - Le Guignol Orthopédique (Madrid);1;1;L,M,X,J,V,S,D;2024-02-10 00:00:00.0;2024-02-11 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=655c80a6e4eec810VgnVCM1000001d4a900aRCRD;Teatro Municipal de Títeres. Parque de El Retiro;1;AVENIDA;MÉXICO;4;RETIRO;LOS JERÓNIMOS;28009;441748;4474466;/contenido/actividades/CuentacuentosTiteresMarionetas
